materialSampleID,occurrenceID,eventID,eventDate,eventDate2,eventDate3,basisOfRecord,recordedBy,identifiedBy,collectionCode,individualCount,sex,lifeStage,establishmentMeans,degreeOfEstablishment,occurrenceStatus,dateIdentified,identificationRemarks,scientificName,kingdom,taxonRank,nomenclaturalCode
"",ITG:MEMO: 00082511,ITG:MEMO:EVM19E8O075JUL11,2019-07-20/2019-08-20,2019-07-20,2019-08-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082521,ITG:MEMO:EVM19E8O075JUN13,2019-06-13/2019-07-20,2019-06-13,2019-07-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082531,ITG:MEMO:EVM19E8O075MEI16,2019-05-20/2019-06-13,2019-05-20,2019-06-13,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082541,ITG:MEMO:EVM19E8O075SEP05,2019-09-25/2019-10-31,2019-09-25,2019-10-31,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082551,ITG:MEMO:EVM19E8O076APR18,2019-04-18/2019-05-20,2019-04-18,2019-05-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082561,ITG:MEMO:EVM19E8O076AUG08,2019-08-20/2019-09-25,2019-08-20,2019-09-25,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082571,ITG:MEMO:EVM19E8O076JUL11,2019-07-20/2019-08-20,2019-07-20,2019-08-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082581,ITG:MEMO:EVM19E8O076JUN13,2019-06-13/2019-07-20,2019-06-13,2019-07-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082591,ITG:MEMO:EVM19E8O076MEI16,2019-05-20/2019-06-13,2019-05-20,2019-06-13,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082601,ITG:MEMO:EVM19E8O076SEP05,2019-09-25/2019-10-31,2019-09-25,2019-10-31,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082611,ITG:MEMO:EVM19E8O077APR18,2019-04-18/2019-05-20,2019-04-18,2019-05-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082621,ITG:MEMO:EVM19E8O077AUG08,2019-08-20/2019-09-25,2019-08-20,2019-09-25,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082631,ITG:MEMO:EVM19E8O077JUL11,2019-07-20/2019-08-20,2019-07-20,2019-08-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082641,ITG:MEMO:EVM19E8O077JUN13,2019-06-13/2019-07-20,2019-06-13,2019-07-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082651,ITG:MEMO:EVM19E8O077MEI16,2019-05-20/2019-06-13,2019-05-20,2019-06-13,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082661,ITG:MEMO:EVM19E8O077SEP05,2019-09-25/2019-10-31,2019-09-25,2019-10-31,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082671,ITG:MEMO:EVM19E8O078APR18,2019-04-18/2019-05-20,2019-04-18,2019-05-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082681,ITG:MEMO:EVM19E8O078AUG08,2019-08-20/2019-09-25,2019-08-20,2019-09-25,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082691,ITG:MEMO:EVM19E8O078JUL11,2019-07-20/2019-08-20,2019-07-20,2019-08-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082701,ITG:MEMO:EVM19E8O078JUN13,2019-06-13/2019-07-20,2019-06-13,2019-07-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082711,ITG:MEMO:EVM19E8O078MEI16,2019-05-20/2019-06-13,2019-05-20,2019-06-13,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082721,ITG:MEMO:EVM19E8O078SEP05,2019-09-25/2019-10-31,2019-09-25,2019-10-31,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082731,ITG:MEMO:EVM19E8O079APR18,2019-04-18/2019-05-20,2019-04-18,2019-05-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082741,ITG:MEMO:EVM19E8O079AUG08,2019-08-20/2019-09-25,2019-08-20,2019-09-25,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082751,ITG:MEMO:EVM19E8O079JUL11,2019-07-20/2019-08-20,2019-07-20,2019-08-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082761,ITG:MEMO:EVM19E8O079JUN13,2019-06-13/2019-07-20,2019-06-13,2019-07-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082771,ITG:MEMO:EVM19E8O079MEI16,2019-05-20/2019-06-13,2019-05-20,2019-06-13,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082781,ITG:MEMO:EVM19E8O079SEP05,2019-09-25/2019-10-31,2019-09-25,2019-10-31,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082791,ITG:MEMO:EVM19E8O080APR18,2019-04-18/2019-05-20,2019-04-18,2019-05-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082801,ITG:MEMO:EVM19E8O080AUG08,2019-08-20/2019-09-25,2019-08-20,2019-09-25,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082811,ITG:MEMO:EVM19E8O080JUL11,2019-07-20/2019-08-20,2019-07-20,2019-08-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082821,ITG:MEMO:EVM19E8O080JUN13,2019-06-13/2019-07-20,2019-06-13,2019-07-20,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082831,ITG:MEMO:EVM19E8O080MEI16,2019-05-20/2019-06-13,2019-05-20,2019-06-13,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00082841,ITG:MEMO:EVM19E8O080SEP05,2019-09-25/2019-10-31,2019-09-25,2019-10-31,HumanObservation,DGO1,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0180,ITG:MEMO:EVM18MBM037JUN19,2018-06-19/2018-07-03,2018-06-19,2018-07-03,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-07-30T23:00:00.000Z,"",Aedes vexans,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0181,ITG:MEMO:EVM18MBM037JUN19,2018-06-19/2018-07-03,2018-06-19,2018-07-03,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-07-30T23:00:00.000Z,"",Aedes geniculatus,Animalia,species,ICZN
M18Molec01DR,ITG:MEMO:M18M0182,ITG:MEMO:EVM18MBM037JUN19,2018-06-19/2018-07-03,2018-06-19,2018-07-03,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-07-30T23:00:00.000Z,E3 not typical,Aedes vexans,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0653,ITG:MEMO:EVM18MBM037JUN19,2018-06-19/2018-07-03,2018-06-19,2018-07-03,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2019-02-07T00:00:00.000Z,"",Aedes geniculatus,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0656,ITG:MEMO:EVM18MBM037JUN19,2018-06-19/2018-07-03,2018-06-19,2018-07-03,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2019-02-07T00:00:00.000Z,"",Aedes vexans,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0658,ITG:MEMO:EVM18MBM037JUN19,2018-06-19/2018-07-03,2018-06-19,2018-07-03,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2019-02-07T00:00:00.000Z,"",Coquillettidia richiardii,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0038,ITG:MEMO:EVM18MBM037MEI08,2018-05-08/2018-05-22,2018-05-08,2018-05-22,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-05-30T23:00:00.000Z,"",Culiseta annulata,Animalia,species,ICZN
M18Molec01DR,ITG:MEMO:M18M0039,ITG:MEMO:EVM18MBM037MEI08,2018-05-08/2018-05-22,2018-05-08,2018-05-22,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-05-30T23:00:00.000Z,D1,Aedes cinereus/geminus,Animalia,species aggregate,ICZN
KBIN,ITG:MEMO:M18M0040,ITG:MEMO:EVM18MBM037MEI08,2018-05-08/2018-05-22,2018-05-08,2018-05-22,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-05-30T23:00:00.000Z,probably also aedes communis,Aedes communis,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0041,ITG:MEMO:EVM18MBM037MEI08,2018-05-08/2018-05-22,2018-05-08,2018-05-22,HumanObservation,Anna,Katrien,ITG:Memo,4,female,adult,native,native,present,2018-05-30T23:00:00.000Z,"",Anopheles plumbeus,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0636,ITG:MEMO:EVM18MBM037MEI08,2018-05-08/2018-05-22,2018-05-08,2018-05-22,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2019-02-07T00:00:00.000Z,"",Culiseta annulata,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0649,ITG:MEMO:EVM18MBM037MEI08,2018-05-08/2018-05-22,2018-05-08,2018-05-22,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2019-02-07T00:00:00.000Z,"",Anopheles plumbeus,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0046,ITG:MEMO:EVM18MBM037MEI22,2018-05-22/2018-06-05,2018-05-22,2018-06-05,HumanObservation,Ingrid,Adwine,ITG:Memo,1,female,adult,native,native,present,2018-06-18T23:00:00.000Z,"",Anopheles plumbeus,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0047,ITG:MEMO:EVM18MBM037MEI22,2018-05-22/2018-06-05,2018-05-22,2018-06-05,HumanObservation,Ingrid,Adwine,ITG:Memo,11,female,adult,native,native,present,2018-06-18T23:00:00.000Z,checked by katrien,Anopheles plumbeus,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0048,ITG:MEMO:EVM18MBM037MEI22,2018-05-22/2018-06-05,2018-05-22,2018-06-05,HumanObservation,Ingrid,Adwine,ITG:Memo,1,female,adult,native,native,present,2018-06-18T23:00:00.000Z,"",Coquillettidia richiardii,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0049,ITG:MEMO:EVM18MBM037MEI22,2018-05-22/2018-06-05,2018-05-22,2018-06-05,HumanObservation,Ingrid,Adwine,ITG:Memo,8,female,adult,native,native,present,2018-06-18T23:00:00.000Z,corrected by katrien 1 an claviger,Coquillettidia richiardii,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0050,ITG:MEMO:EVM18MBM037MEI22,2018-05-22/2018-06-05,2018-05-22,2018-06-05,HumanObservation,Ingrid,Adwine,ITG:Memo,1,female,adult,native,native,present,2018-06-18T23:00:00.000Z,checked by katrien,Culiseta annulata,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0052,ITG:MEMO:EVM18MBM037MEI22,2018-05-22/2018-06-05,2018-05-22,2018-06-05,HumanObservation,Ingrid,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-06-18T23:00:00.000Z,"",Aedes punctor,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0105,ITG:MEMO:EVM18MBM037MEI22,2018-05-22/2018-06-05,2018-05-22,2018-06-05,HumanObservation,Ingrid,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-06-20T23:00:00.000Z,"",Anopheles claviger,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0488,ITG:MEMO:EVM18MBM037OKT09,2018-10-09/2018-10-23,2018-10-09,2018-10-23,HumanObservation,Anna,Katrien,ITG:Memo,16,female,adult,native,native,present,2018-11-09T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18MB01DR,ITG:MEMO:M18M0489,ITG:MEMO:EVM18MBM037OKT09,2018-10-09/2018-10-23,2018-10-09,2018-10-23,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-11-09T00:00:00.000Z,"",Culiseta annulata,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0490,ITG:MEMO:EVM18MBM037OKT09,2018-10-09/2018-10-23,2018-10-09,2018-10-23,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-11-09T00:00:00.000Z,D2 M18Molec03DR,Aedes vexans,Animalia,species,ICZN
"",ITG:MEMO: 00083071,ITG:MEMO:EVM19EBO084APR10,2019-04-10/2019-05-02,2019-04-10,2019-05-02,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083081,ITG:MEMO:EVM19EBO084AUG21,2019-08-21/2019-09-18,2019-08-21,2019-09-18,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083091,ITG:MEMO:EVM19EBO084DEC09,2019-12-09/2020-01-08,2019-12-09,2020-01-08,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083101,ITG:MEMO:EVM19EBO084FEB11,2019-02-11/2019-03-11,2019-02-11,2019-03-11,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083111,ITG:MEMO:EVM19EBO084JAN14,2019-01-14/2019-02-11,2019-01-14,2019-02-11,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083121,ITG:MEMO:EVM19EBO084JUL24,2019-07-24/2019-08-21,2019-07-24,2019-08-21,HumanObservation,Adwine,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083131,ITG:MEMO:EVM19EBO084JUN26,2019-06-26/2019-07-24,2019-06-26,2019-07-24,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083141,ITG:MEMO:EVM19EBO084MAA11,2019-03-11/2019-04-10,2019-03-11,2019-04-10,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083151,ITG:MEMO:EVM19EBO084MEI02,2019-05-02/2019-05-29,2019-05-02,2019-05-29,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083161,ITG:MEMO:EVM19EBO084MEI29,2019-05-29/2019-06-26,2019-05-29,2019-06-26,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083171,ITG:MEMO:EVM19EBO084NOV13,2019-11-13/2019-12-09,2019-11-13,2019-12-09,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083181,ITG:MEMO:EVM19EBO084OKT16,2019-10-16/2019-11-13,2019-10-16,2019-11-13,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083191,ITG:MEMO:EVM19EBO084SEP18,2019-09-18/2019-10-16,2019-09-18,2019-10-16,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0491,ITG:MEMO:EVM18MBM037OKT09,2018-10-09/2018-10-23,2018-10-09,2018-10-23,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,introduced,established,present,2018-11-09T00:00:00.000Z,"",Aedes koreicus,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0437,ITG:MEMO:EVM18MBM037OKT23,2018-10-23/2018-11-06,2018-10-23,2018-11-06,HumanObservation,Anna,Katrien,ITG:Memo,15,female,adult,native,native,present,2018-11-08T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18MB01DR,ITG:MEMO:M18M0438,ITG:MEMO:EVM18MBM037OKT23,2018-10-23/2018-11-06,2018-10-23,2018-11-06,HumanObservation,Anna,Katrien,ITG:Memo,15,female,adult,native,native,present,2018-11-08T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18MB01DR,ITG:MEMO:M18M0439,ITG:MEMO:EVM18MBM037OKT23,2018-10-23/2018-11-06,2018-10-23,2018-11-06,HumanObservation,Anna,Katrien,ITG:Memo,14,female,adult,native,native,present,2018-11-08T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18MB01DR,ITG:MEMO:M18M0413,ITG:MEMO:EVM18MBM037SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Ko,Katrien,ITG:Memo,2,female,adult,native,native,present,2018-10-03T23:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18MB01DR,ITG:MEMO:M18M0414,ITG:MEMO:EVM18MBM037SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Ko,Katrien,ITG:Memo,2,male,adult,native,native,present,2018-10-03T23:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec06DR,ITG:MEMO:M18M0415,ITG:MEMO:EVM18MBM037SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-10-03T23:00:00.000Z,C8 AN MAC,Anopheles daciae,Animalia,species,ICZN
M18MB01DR,ITG:MEMO:M18M0416,ITG:MEMO:EVM18MBM037SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Ko,Isra,ITG:Memo,3,female,adult,native,native,present,2018-10-03T23:00:00.000Z,"",Aedes vexans,Animalia,species,ICZN
"",ITG:MEMO: 00083281,ITG:MEMO:EVM20EBO084FEB05,2020-02-05/2020-03-04,2020-02-05,2020-03-04,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083291,ITG:MEMO:EVM20EBO084JAN08,2020-01-08/2020-02-05,2020-01-08,2020-02-05,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083301,ITG:MEMO:EVM18EBL006JAN31,2018-01-31/2018-01-31,2018-01-31,2018-01-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083311,ITG:MEMO:EVM18EBL006JAN18,2018-01-18/2018-01-18,2018-01-18,2018-01-18,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083321,ITG:MEMO:EVM18EBL006DEC03,2018-12-03/2018-12-03,2018-12-03,2018-12-03,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083331,ITG:MEMO:EVM17EBO083AUG30,2017-08-30/2017-09-27,2017-08-30,2017-09-27,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083341,ITG:MEMO:EVM17EBO083OKT25,2017-10-25/2017-11-22,2017-10-25,2017-11-22,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083351,ITG:MEMO:EVM17EBO083NOV22,2017-11-22/2017-12-20,2017-11-22,2017-12-20,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083361,ITG:MEMO:EVM17EBO083DEC06,2017-12-06/2017-12-20,2017-12-06,2017-12-20,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083371,ITG:MEMO:EVM17EBO083SEP27,2017-09-27/2017-10-25,2017-09-27,2017-10-25,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083381,ITG:MEMO:EVM18EBO083DEC20,2017-12-20/2018-01-18,2017-12-20,2018-01-18,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083391,ITG:MEMO:EVM17EBO083DEC20,2017-12-20/2018-01-18,2017-12-20,2018-01-18,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083401,ITG:MEMO:EVM18EBO083MAA14,2018-03-14/2018-04-11,2018-03-14,2018-04-11,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083411,ITG:MEMO:EVM18EBO083JAN18,2018-01-18/2018-02-14,2018-01-18,2018-02-14,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083421,ITG:MEMO:EVM18EBO083APR11,2018-04-11/2018-05-07,2018-04-11,2018-05-07,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083431,ITG:MEMO:EVM18EBO083AUG27,2018-08-27/2018-09-24,2018-08-27,2018-09-24,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083441,ITG:MEMO:EVM18EBO083DEC19,2018-12-19/2019-01-02,2018-12-19,2019-01-02,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083451,ITG:MEMO:EVM18EBO083JUL02,2018-07-02/2018-07-30,2018-07-02,2018-07-30,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18Molec03AR,ITG:MEMO:M18O0195,ITG:MEMO:EVM18EBO083JUL30,2018-07-30/2018-08-27,2018-07-30,2018-08-27,HumanObservation,Anna,Katrien,ITG:Memo,1,"",egg,"","",present,2018-09-05T23:00:00.000Z,F6,Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083471,ITG:MEMO:EVM18EBO083JUN04,2018-06-04/2018-07-02,2018-06-04,2018-07-02,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083481,ITG:MEMO:EVM18EBO083MEI07,2018-05-07/2018-06-04,2018-05-07,2018-06-04,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083491,ITG:MEMO:EVM18EBO083NOV19,2018-11-19/2018-12-19,2018-11-19,2018-12-19,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083501,ITG:MEMO:EVM18EBO083OKT22,2018-10-22/2018-11-19,2018-10-22,2018-11-19,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083511,ITG:MEMO:EVM18EBO083SEP24,2018-09-24/2018-10-22,2018-09-24,2018-10-22,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083521,ITG:MEMO:EVM19EBO083APR10,2019-04-10/2019-05-02,2019-04-10,2019-05-02,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083531,ITG:MEMO:EVM19EBO083AUG21,2019-08-21/2019-09-18,2019-08-21,2019-09-18,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083541,ITG:MEMO:EVM19EBO083DEC09,2019-12-09/2020-01-08,2019-12-09,2020-01-08,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083551,ITG:MEMO:EVM19EBO083FEB11,2019-02-11/2019-03-11,2019-02-11,2019-03-11,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083561,ITG:MEMO:EVM19EBO083JAN14,2019-01-14/2019-02-11,2019-01-14,2019-02-11,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00083571,ITG:MEMO:EVM19EBO083JUL24,2019-07-24/2019-08-21,2019-07-24,2019-08-21,HumanObservation,Adwine,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
